host_id,host_name,host_since,host_is_superhost,host_response_rate,host_acceptance_rate,calculated_host_listings_count,host_response_rate_prop,host_acceptance_rate_prop,host_quality_score,host_quality_segment
423431977,Alex,2021-09-17,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
22255133,Carlos,2014-10-07,Regular,,,1,,,,
12251436,João Marcelo,2014-02-15,Regular,80.0,33.0,1,0.8,0.33,0.5650000000000001,Crítico
58855516,Fernanda,2016-02-15,Regular,,,1,,,,
21186575,Andre Luiz,2014-09-10,Superhost,100.0,86.0,1,1.0,0.86,0.9299999999999999,Excelente
60176482,Luiz Paulo,2016-02-24,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
60930016,Henrique,2016-02-29,Regular,,,1,,,,
58749645,Carla,2016-02-14,Regular,,,1,,,,
58917743,Marco Paulo,2016-02-15,Regular,,70.0,1,,0.7,,
58993445,Marlene,2016-02-16,Regular,20.0,8.0,3,0.2,0.08,0.14,Crítico
14319462,Rhiane,2014-04-15,Regular,100.0,93.0,2,1.0,0.93,0.9650000000000001,Excelente
59040051,Rodrigo,2016-02-16,Regular,,,1,,,,
58866995,PetrinaEgg,2016-02-15,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
11968548,Felipe,2016-02-29,Regular,0.0,,1,0.0,,,
6434195,Gustavo,2013-05-17,Regular,80.0,55.0,1,0.8,0.55,0.675,Regular
61086623,Diana,2016-03-01,Superhost,95.0,94.0,3,0.95,0.94,0.945,Excelente
61106021,Adriana,2016-03-01,Regular,,,1,,,,
61163071,Diogo,2016-03-01,Regular,,,4,,,,
35699528,Kleber,2015-06-13,Regular,,,1,,,,
61258815,Gabriela,2016-03-02,Regular,100.0,83.0,1,1.0,0.83,0.915,Excelente
5101031,Ian,2013-02-15,Regular,,,2,,,,
59164604,Benny,2016-02-17,Regular,,,1,,,,
3602571,Diogo,2012-09-18,Superhost,100.0,77.0,1,1.0,0.77,0.885,Bom
115648840,Gabriel,2017-02-09,Regular,,,2,,,,
26736656,Lanuza,2015-01-26,Superhost,100.0,71.0,1,1.0,0.71,0.855,Bom
62018017,Julio,2016-03-07,Regular,,,1,,,,
62031792,Rodrigo,2016-03-07,Regular,91.0,88.0,11,0.91,0.88,0.895,Bom
48514074,Anderson,2015-11-08,Regular,,,1,,,,
61285446,Monica,2016-03-02,Regular,,0.0,1,,0.0,,
61433326,Account Manager,2016-03-03,Regular,0.0,100.0,3,0.0,1.0,0.5,Crítico
61453011,Jair,2016-03-03,Regular,100.0,,1,1.0,,,
61518098,Angela Assiria,2016-03-04,Superhost,80.0,78.0,1,0.8,0.78,0.79,Bom
27538862,Octavio,2015-02-10,Regular,70.0,50.0,1,0.7,0.5,0.6,Crítico
62047527,Carmen,2016-03-08,Regular,,,1,,,,
62059621,Julio,2016-03-08,Regular,,,1,,,,
26161863,Costa,2015-01-15,Superhost,100.0,94.0,4,1.0,0.94,0.97,Excelente
62129093,Beatriz,2016-03-08,Regular,,,1,,,,
62125411,Sergio Pereira,2016-03-08,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
62245915,Andrea,2016-03-09,Regular,,,1,,,,
61576287,Anne,2016-03-04,Regular,,0.0,2,,0.0,,
8531353,Marília,2013-08-30,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
55315780,Marcio,2016-01-19,Regular,50.0,8.0,3,0.5,0.08,0.29,Crítico
30143257,Luciene,2015-03-28,Regular,0.0,,1,0.0,,,
59076598,Pollyana,2016-02-16,Regular,75.0,0.0,1,0.75,0.0,0.375,Crítico
61764086,Lilian Mary,2016-03-06,Regular,100.0,,1,1.0,,,
62386864,Jaqueline,2016-03-10,Regular,,,1,,,,
62445432,Pedro,2016-03-10,Regular,0.0,100.0,1,0.0,1.0,0.5,Crítico
59306509,Monica,2016-02-18,Superhost,100.0,98.0,2,1.0,0.98,0.99,Excelente
47501978,Nathane,2015-10-26,Regular,,,1,,,,
29963280,Paulo Fernando Soares De,2015-03-25,Superhost,100.0,97.0,12,1.0,0.97,0.985,Excelente
46226066,Alvar Mario,2015-10-10,Superhost,100.0,98.0,8,1.0,0.98,0.99,Excelente
24111353,Anna,2014-11-24,Superhost,100.0,90.0,3,1.0,0.9,0.95,Excelente
64776593,Soraya,2016-03-28,Regular,,,1,,,,
53473426,Armando,2016-01-05,Superhost,97.0,99.0,3,0.97,0.99,0.98,Excelente
64819068,Patricia,2016-03-28,Regular,,33.0,1,,0.33,,
64827244,Adriano,2016-03-28,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
28356802,Mônica,2015-02-25,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
62565083,Renato,2016-03-11,Superhost,100.0,88.0,1,1.0,0.88,0.94,Excelente
62910304,Lucinei Martins,2016-03-14,Regular,83.0,85.0,1,0.83,0.85,0.84,Bom
63012155,Isabela,2016-03-14,Regular,0.0,,1,0.0,,,
9482831,Adalia,2013-10-17,Regular,100.0,64.0,2,1.0,0.64,0.8200000000000001,Bom
28463256,Rosangela,2015-02-27,Superhost,100.0,100.0,3,1.0,1.0,1.0,Excelente
56484944,Patricia,2016-01-28,Regular,100.0,96.0,1,1.0,0.96,0.98,Excelente
55024937,Flavia,2016-01-17,Regular,,,1,,,,
64897430,Kelly,2016-03-29,Regular,100.0,88.0,1,1.0,0.88,0.94,Excelente
63979985,Thiago,2016-03-22,Regular,100.0,79.0,3,1.0,0.79,0.895,Bom
29678743,Baldô,2015-03-20,Regular,,100.0,1,,1.0,,
21218739,Pedro,2014-09-11,Superhost,100.0,96.0,31,1.0,0.96,0.98,Excelente
64964623,Taiguara,2016-03-29,Superhost,100.0,82.0,1,1.0,0.82,0.9099999999999999,Excelente
54359187,Raul Carlos,2016-01-12,Regular,50.0,50.0,1,0.5,0.5,0.5,Crítico
63110498,Denise,2016-03-15,Superhost,90.0,77.0,1,0.9,0.77,0.835,Bom
23686686,Adriano,2014-11-13,Regular,0.0,67.0,1,0.0,0.67,0.335,Crítico
14808936,Raquel,2014-04-27,Superhost,100.0,72.0,2,1.0,0.72,0.86,Bom
48161510,Alexandre,2015-11-04,Superhost,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
60802146,Paula,2016-02-28,Regular,,,1,,,,
63219920,Ana Helena,2016-03-16,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
58858477,Andrea,2016-02-15,Superhost,100.0,92.0,5,1.0,0.92,0.96,Excelente
61241580,Lioneia,2016-03-02,Regular,90.0,92.0,1,0.9,0.92,0.91,Excelente
63115489,João Felippe,2016-03-15,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
65114856,Elzinea,2016-03-30,Regular,,,1,,,,
61770911,Rodrigo,2016-03-06,Regular,,,1,,,,
63254604,Vinícius,2016-03-16,Superhost,100.0,99.0,2,1.0,0.99,0.995,Excelente
34818882,Grazielle,2015-06-02,Regular,,,1,,,,
35907179,Elisa,2015-06-15,Regular,,,1,,,,
24422266,Andréa,2014-12-02,Superhost,100.0,79.0,1,1.0,0.79,0.895,Bom
63413082,Lizete,2016-03-17,Regular,60.0,27.0,1,0.6,0.27,0.435,Crítico
63474843,Anna Paula,2016-03-18,Superhost,100.0,98.0,1,1.0,0.98,0.99,Excelente
63495198,Luzia Otilia,2016-03-18,Superhost,100.0,87.0,1,1.0,0.87,0.935,Excelente
38814529,Maria Da Paz,2015-07-18,Regular,100.0,0.0,1,1.0,0.0,0.5,Crítico
10994189,Lais,2014-01-03,Regular,,13.0,1,,0.13,,
65197813,Vera Lucia,2016-03-31,Regular,,,1,,,,
65211519,Katia,2016-03-31,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
65234811,Nalinle,2016-03-31,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
65259762,Rosana Ribeiro Alves,2016-03-31,Superhost,100.0,96.0,3,1.0,0.96,0.98,Excelente
42162613,Lys,2015-08-21,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
65372548,Jaqueline,2016-04-01,Superhost,67.0,90.0,1,0.67,0.9,0.785,Bom
52445894,Cristiano,2015-12-27,Regular,20.0,0.0,1,0.2,0.0,0.1,Crítico
46102382,Susane,2015-10-08,Regular,,0.0,1,,0.0,,
59490596,Siomar,2016-02-19,Regular,80.0,60.0,1,0.8,0.6,0.7,Regular
63552168,Daniel,2016-03-18,Regular,100.0,99.0,2,1.0,0.99,0.995,Excelente
63583709,Isabela,2016-03-19,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
28828617,Guilherme,2015-03-05,Superhost,100.0,92.0,4,1.0,0.92,0.96,Excelente
62171778,Jessica,2016-03-08,Regular,,,1,,,,
63758571,Michael,2016-03-20,Regular,100.0,99.0,9,1.0,0.99,0.995,Excelente
63761642,Paulo Junior,2016-03-20,Superhost,100.0,100.0,3,1.0,1.0,1.0,Excelente
63787418,Priscila,2016-03-20,Regular,,,1,,,,
2695351,Lucia,2012-06-20,Unknown,100.0,80.0,1,1.0,0.8,0.9,Bom
65504935,Maria Aparecida,2016-04-02,Regular,,,1,,,,
65505273,Fernando,2016-04-02,Regular,,,1,,,,
65513522,Amanda,2016-04-02,Regular,,0.0,1,,0.0,,
57059088,Leonardo,2016-02-01,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
65522379,Mauro,2016-04-02,Regular,,,1,,,,
20407614,Augusto,2014-08-22,Regular,98.0,96.0,3,0.98,0.96,0.97,Excelente
61382975,Leonardo,2016-03-03,Regular,,,1,,,,
63803484,Keli,2016-03-20,Regular,0.0,,1,0.0,,,
63816813,Adriana,2016-03-20,Regular,,,1,,,,
63899823,Marcio,2016-03-21,Unknown,100.0,100.0,4,1.0,1.0,1.0,Excelente
63947695,Irene,2016-03-21,Regular,100.0,56.0,1,1.0,0.56,0.78,Bom
63954449,Jorge,2016-03-21,Superhost,100.0,86.0,10,1.0,0.86,0.9299999999999999,Excelente
63934931,Larissa Renata,2016-03-21,Regular,90.0,100.0,1,0.9,1.0,0.95,Excelente
65584509,Ana,2016-04-03,Regular,,,1,,,,
65610612,Ihna Patrícia,2016-04-03,Regular,100.0,60.0,1,1.0,0.6,0.8,Bom
65650397,Livia,2016-04-03,Regular,,67.0,1,,0.67,,
26556100,Lara,2015-01-22,Regular,,,1,,,,
65670091,Renato,2016-04-03,Regular,,,1,,,,
65742738,Thiago Fellipe,2016-04-04,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
42904730,Alvaro,2015-08-30,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
65753155,Dionara Mirian Poletto Porto,2016-04-04,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
54628475,Rodrigo,2016-01-14,Regular,30.0,0.0,3,0.3,0.0,0.15,Crítico
64073244,Martha,2016-03-22,Superhost,100.0,71.0,2,1.0,0.71,0.855,Bom
50545933,Sule,2015-12-04,Regular,,,1,,,,
11739,Eric,2009-03-29,Superhost,93.0,100.0,9,0.93,1.0,0.9650000000000001,Excelente
54468431,Victor,2016-01-13,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
65771237,Edimar,2016-04-04,Regular,,,1,,,,
62933995,Izilda,2016-03-14,Regular,100.0,64.0,6,1.0,0.64,0.8200000000000001,Bom
15831769,Aglaia,2014-05-21,Regular,100.0,70.0,1,1.0,0.7,0.85,Bom
65798450,Suely Beatriz,2016-04-04,Regular,10.0,0.0,2,0.1,0.0,0.05,Crítico
65411908,Maria  Helena,2016-04-01,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
38182728,Juliana,2015-07-11,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
22949837,Alexandra,2014-10-25,Regular,,,1,,,,
64241254,Lidia,2016-03-23,Superhost,83.0,82.0,2,0.83,0.82,0.825,Bom
656251843,Angela,2024-10-09,Regular,,,1,,,,
64294308,Terezinha,2016-03-24,Regular,29.0,8.0,8,0.29,0.08,0.185,Crítico
64367306,Orlando Vieira,2016-03-24,Regular,0.0,,2,0.0,,,
13582985,Ida,2014-03-26,Superhost,100.0,85.0,1,1.0,0.85,0.925,Excelente
65923393,Fabio,2016-04-05,Regular,,,1,,,,
65925985,Israel,2016-04-05,Superhost,100.0,58.0,2,1.0,0.58,0.79,Bom
65933748,Marcela,2016-04-05,Regular,0.0,,1,0.0,,,
61420515,Carlos Andre,2016-03-03,Regular,,,1,,,,
5271706,Sonia Cristina,2013-02-28,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
706633,Luiz,2011-06-15,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
27883770,Mariana,2015-02-17,Regular,,,1,,,,
64467477,Rita,2016-03-25,Regular,0.0,38.0,1,0.0,0.38,0.19,Crítico
64523204,Marcos,2016-03-26,Regular,,,1,,,,
64527354,Ana,2016-03-26,Regular,,,1,,,,
64624629,German,2016-03-27,Regular,,,1,,,,
56460397,Antonio,2016-01-28,Regular,56.0,0.0,1,0.56,0.0,0.28,Crítico
64757298,Maria Do Rosário,2016-03-28,Regular,100.0,98.0,2,1.0,0.98,0.99,Excelente
10519298,Maria Lúcia,2013-12-09,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
41869757,Marcia,2015-08-18,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
45362572,Maria Beatris,2015-09-29,Regular,,100.0,1,,1.0,,
47474851,Urubu,2015-10-26,Regular,,,1,,,,
66357295,Mariza,2016-04-08,Regular,100.0,89.0,2,1.0,0.89,0.9450000000000001,Excelente
32168832,Marcus,2015-04-29,Superhost,93.0,100.0,9,0.93,1.0,0.9650000000000001,Excelente
7816122,Adriaan,2013-07-30,Superhost,73.0,49.0,1,0.73,0.49,0.61,Regular
67114152,Maria Lúcia Guimarães,2016-04-13,Regular,50.0,100.0,1,0.5,1.0,0.75,Regular
2955583,Alexandre,2012-07-16,Superhost,100.0,83.0,1,1.0,0.83,0.915,Excelente
67365234,Marluce Celestino Machado,2016-04-15,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
61323538,Daniel,2016-03-02,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
10207502,Cláudia Lopes,2013-11-23,Superhost,100.0,97.0,3,1.0,0.97,0.985,Excelente
23253031,Patrick,2014-11-02,Regular,90.0,92.0,1,0.9,0.92,0.91,Excelente
52664290,Patricia,2015-12-29,Regular,,0.0,1,,0.0,,
66398720,Walter,2016-04-08,Regular,91.0,18.0,2,0.91,0.18,0.545,Crítico
66452600,Paula,2016-04-09,Regular,100.0,75.0,3,1.0,0.75,0.875,Bom
66458439,Marlon,2016-04-09,Regular,,,1,,,,
66497873,Fatima,2016-04-09,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
23527118,Leonel,2014-11-09,Regular,100.0,78.0,1,1.0,0.78,0.89,Bom
67372361,Virginia Acosta,2016-04-15,Regular,75.0,43.0,1,0.75,0.43,0.59,Crítico
67496489,Lucia,2016-04-16,Regular,33.0,100.0,1,0.33,1.0,0.665,Regular
67560912,Marcelo,2016-04-17,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
67598995,Cristiane,2016-04-17,Regular,,,1,,,,
62779805,Adonias Vicente De Souza,2016-03-13,Regular,100.0,75.0,1,1.0,0.75,0.875,Bom
33502925,Daniel,2015-05-16,Regular,,,1,,,,
17862960,Silvia,2014-07-09,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
55567916,Paula,2016-01-21,Superhost,100.0,72.0,1,1.0,0.72,0.86,Bom
20579353,Rio,2014-08-26,Regular,63.0,49.0,1,0.63,0.49,0.56,Crítico
64412606,Maria De Fatima,2016-03-25,Regular,30.0,50.0,4,0.3,0.5,0.4,Crítico
15444297,Wilton,2014-05-12,Regular,0.0,0.0,2,0.0,0.0,0.0,Crítico
49020543,Bruna,2015-11-14,Regular,,,1,,,,
61150431,Monica,2016-03-01,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
60067949,Andre,2016-02-23,Regular,88.0,100.0,1,0.88,1.0,0.94,Excelente
63295363,Marilia,2016-03-16,Regular,0.0,,1,0.0,,,
66755684,Olimpia,2016-04-11,Regular,,,1,,,,
34672377,Mariana,2015-05-31,Regular,,,1,,,,
67831361,Luciana,2016-04-18,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
67891760,Safira,2016-04-19,Superhost,100.0,63.0,3,1.0,0.63,0.815,Bom
62000557,Sid,2016-03-07,Regular,100.0,85.0,4,1.0,0.85,0.925,Excelente
68156427,Débora,2016-04-20,Regular,,,1,,,,
24760851,Yves,2014-12-12,Regular,,,1,,,,
67505076,Marco,2016-04-16,Regular,,0.0,1,,0.0,,
68312195,Ivanor,2016-04-21,Regular,,,1,,,,
68318466,Frederico,2016-04-21,Regular,,,1,,,,
68352667,Renata,2016-04-22,Regular,,,1,,,,
66830628,Octavio,2016-04-12,Superhost,100.0,95.0,1,1.0,0.95,0.975,Excelente
4835601,David,2013-01-24,Unknown,60.0,50.0,1,0.6,0.5,0.55,Crítico
28338237,Jose Carlos,2015-02-25,Regular,100.0,67.0,1,1.0,0.67,0.835,Bom
70175146,Gelson,2016-05-03,Regular,,,3,,,,
70553084,Igdal,2016-05-05,Regular,,,1,,,,
16047720,Daniela,2014-05-27,Regular,,,1,,,,
65808044,Rodrigo,2016-04-04,Regular,,,1,,,,
68532449,Aline,2016-04-23,Regular,,,1,,,,
65940088,Anamaria,2016-04-05,Superhost,100.0,100.0,3,1.0,1.0,1.0,Excelente
68646630,Deborah,2016-04-24,Regular,90.0,55.0,2,0.9,0.55,0.7250000000000001,Regular
45669463,Marcia,2015-10-03,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
21416036,Cecilia,2014-09-16,Regular,100.0,63.0,5,1.0,0.63,0.815,Bom
45597960,Guilherme,2015-10-02,Regular,,,1,,,,
70647464,Breno,2016-05-06,Superhost,90.0,85.0,1,0.9,0.85,0.875,Bom
70668128,Jacqueline,2016-05-06,Regular,,,1,,,,
42319229,Arthur,2015-08-23,Regular,,,1,,,,
70707960,Catherine,2016-05-06,Superhost,100.0,77.0,1,1.0,0.77,0.885,Bom
20343636,Bianca,2014-08-21,Regular,,,1,,,,
22579735,Renata,2014-10-15,Superhost,100.0,92.0,5,1.0,0.92,0.96,Excelente
59163634,Daniele,2016-02-17,Regular,,,1,,,,
68733158,Ricardo,2016-04-24,Superhost,100.0,72.0,1,1.0,0.72,0.86,Bom
13456017,Lucas,2014-03-23,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
46981048,Ricardo,2015-10-19,Regular,100.0,100.0,2,1.0,1.0,1.0,Excelente
68850265,Odette,2016-04-25,Superhost,100.0,59.0,8,1.0,0.59,0.7949999999999999,Bom
68857064,Marcio,2016-04-25,Regular,,,1,,,,
51909646,Wagner,2015-12-21,Regular,57.0,80.0,1,0.57,0.8,0.685,Regular
68863674,Marcelo,2016-04-25,Regular,,,2,,,,
59723902,Fabio,2016-02-21,Regular,,,1,,,,
69053426,Bárbara,2016-04-26,Superhost,100.0,90.0,1,1.0,0.9,0.95,Excelente
70817463,Luiz,2016-05-07,Regular,100.0,73.0,1,1.0,0.73,0.865,Bom
69697569,Bianca,2016-04-30,Regular,,,1,,,,
43631643,Heloisa,2015-09-07,Regular,0.0,0.0,3,0.0,0.0,0.0,Crítico
69874245,Claudia,2016-05-01,Regular,,,1,,,,
56312023,Ricardo,2016-01-27,Superhost,100.0,95.0,2,1.0,0.95,0.975,Excelente
31150118,Karina,2015-04-13,Regular,,0.0,1,,0.0,,
70920488,Fabíola,2016-05-08,Superhost,100.0,93.0,3,1.0,0.93,0.9650000000000001,Excelente
70991821,Rose,2016-05-08,Regular,,,1,,,,
45942718,Wilma,2015-10-06,Regular,,,1,,,,
71007167,Jorge,2016-05-08,Regular,,,1,,,,
64056904,Adriana,2016-03-22,Superhost,100.0,98.0,2,1.0,0.98,0.99,Excelente
36567485,Armando,2015-06-23,Regular,,,1,,,,
69127105,Margarida,2016-04-27,Regular,100.0,75.0,2,1.0,0.75,0.875,Bom
69183905,Spencer,2016-04-27,Regular,,,1,,,,
12390422,Fernanda,2014-02-19,Superhost,100.0,95.0,1,1.0,0.95,0.975,Excelente
69343714,Lisete,2016-04-28,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
69398667,Cassio,2016-04-28,Regular,,,1,,,,
65274643,Rui Augusto,2016-03-31,Regular,0.0,83.0,1,0.0,0.83,0.415,Crítico
69427376,Roberto,2016-04-28,Regular,,,1,,,,
14632490,Mark,2014-04-23,Regular,100.0,86.0,2,1.0,0.86,0.9299999999999999,Excelente
71018180,Ana Cristina,2016-05-08,Regular,0.0,,1,0.0,,,
71074381,Gleice,2016-05-09,Regular,,100.0,2,,1.0,,
24993848,Alexandre,2014-12-19,Regular,100.0,0.0,1,1.0,0.0,0.5,Crítico
62329420,Ana Claudia,2016-03-09,Regular,100.0,50.0,2,1.0,0.5,0.75,Regular
71183568,Jorge,2016-05-09,Regular,,62.0,2,,0.62,,
69841592,Rose,2016-05-01,Regular,,,1,,,,
10607843,Ronaldo,2013-12-13,Superhost,100.0,100.0,14,1.0,1.0,1.0,Excelente
56416302,Vagner,2016-01-27,Regular,,,1,,,,
71220207,Rafael,2016-05-10,Regular,67.0,36.0,3,0.67,0.36,0.515,Crítico
34826272,Fillipe,2015-06-02,Regular,100.0,75.0,1,1.0,0.75,0.875,Bom
48494240,Rosely,2015-11-08,Regular,0.0,,1,0.0,,,
69706588,Fernanda,2016-04-30,Superhost,100.0,95.0,1,1.0,0.95,0.975,Excelente
69762920,José Augusto,2016-05-01,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
51693229,Paulo,2015-12-18,Regular,100.0,,1,1.0,,,
69790843,Luiz Fernando Salles,2016-05-01,Superhost,92.0,88.0,1,0.92,0.88,0.9,Bom
69797729,Rosana,2016-05-01,Superhost,100.0,88.0,1,1.0,0.88,0.94,Excelente
69856991,André,2016-05-01,Regular,,,1,,,,
44958461,Renata,2015-09-23,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
69866456,Sebastião,2016-05-01,Regular,,,1,,,,
71263120,Leonardo,2016-05-10,Regular,,,1,,,,
71268907,Bianca,2016-05-10,Regular,,,1,,,,
71285795,Carlos,2016-05-10,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
71291641,Igor,2016-05-10,Regular,,,1,,,,
71316965,Marco,2016-05-10,Superhost,89.0,94.0,1,0.89,0.94,0.915,Excelente
71324496,Rodrigo,2016-05-10,Regular,,,1,,,,
12693597,Valterson,2014-03-01,Regular,,0.0,1,,0.0,,
53254726,Flavia,2016-01-04,Regular,,,1,,,,
71356914,Rafaela,2016-05-10,Regular,,,1,,,,
45671261,Ismael,2015-10-03,Regular,,,1,,,,
69869557,Priscilla Cleto,2016-05-01,Regular,90.0,64.0,1,0.9,0.64,0.77,Bom
69904534,Jorge,2016-05-02,Superhost,100.0,96.0,3,1.0,0.96,0.98,Excelente
69922816,Arnaud,2016-05-02,Regular,60.0,38.0,9,0.6,0.38,0.49,Crítico
68542728,Ana Paula,2016-04-23,Regular,,,1,,,,
70045984,Paulo,2016-05-02,Regular,,,1,,,,
70061428,Marcia,2016-05-02,Regular,100.0,98.0,2,1.0,0.98,0.99,Excelente
70148072,Chris,2016-05-03,Regular,,,2,,,,
70185544,Elizabeth,2016-05-03,Regular,50.0,50.0,1,0.5,0.5,0.5,Crítico
71375122,Tarcio,2016-05-10,Regular,,,1,,,,
69057909,Luiz,2016-04-26,Regular,,,2,,,,
71439286,Mônica,2016-05-11,Regular,,,1,,,,
4444815,Bia,2012-12-19,Regular,100.0,60.0,1,1.0,0.6,0.8,Bom
71457749,João,2016-05-11,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
24143326,Maria,2014-11-25,Superhost,100.0,77.0,1,1.0,0.77,0.885,Bom
71545400,Patricia,2016-05-11,Regular,100.0,97.0,1,1.0,0.97,0.985,Excelente
71630075,Dênio,2016-05-12,Regular,,,1,,,,
65713298,Lívia,2016-04-04,Regular,92.0,65.0,1,0.92,0.65,0.785,Bom
11958465,Dora,2014-02-05,Superhost,100.0,67.0,1,1.0,0.67,0.835,Bom
70229176,Jack,2016-05-03,Regular,,,1,,,,
70236963,Rodrigo,2016-05-03,Superhost,100.0,87.0,1,1.0,0.87,0.935,Excelente
70252362,Vitor,2016-05-03,Regular,100.0,98.0,1,1.0,0.98,0.99,Excelente
5504918,Claudia Maria Monteiro,2013-03-17,Regular,60.0,23.0,1,0.6,0.23,0.415,Crítico
37702771,Alexis,2015-07-06,Superhost,70.0,92.0,4,0.7,0.92,0.81,Bom
70321567,Edir,2016-05-04,Regular,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
69799561,Mauricio,2016-05-01,Regular,,,1,,,,
70356326,Rosemary,2016-05-04,Regular,90.0,46.0,2,0.9,0.46,0.68,Regular
14378317,Taís,2014-04-16,Regular,,,1,,,,
71678003,Aline,2016-05-12,Superhost,100.0,77.0,1,1.0,0.77,0.885,Bom
67482645,Celia,2016-04-16,Regular,100.0,100.0,2,1.0,1.0,1.0,Excelente
9226189,Débora,2013-10-04,Regular,97.0,59.0,12,0.97,0.59,0.78,Bom
67206902,Lilliane,2016-04-14,Regular,,0.0,1,,0.0,,
71702382,Mara Mendes Brito,2016-05-12,Regular,,,1,,,,
70404863,Marcelo,2016-05-04,Regular,,100.0,1,,1.0,,
70490564,Jessica,2016-05-05,Regular,,,1,,,,
26894947,Alexandre,2015-01-29,Regular,63.0,100.0,1,0.63,1.0,0.815,Bom
70507435,Claudio,2016-05-05,Regular,100.0,67.0,2,1.0,0.67,0.835,Bom
72186728,Sandro,2016-05-15,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
62152230,Luis Sergio,2016-03-08,Regular,100.0,60.0,1,1.0,0.6,0.8,Bom
4232062,Margarete Porto Ribeiro,2012-11-24,Superhost,100.0,71.0,8,1.0,0.71,0.855,Bom
17504584,Luiz Diego,2014-07-01,Superhost,100.0,75.0,2,1.0,0.75,0.875,Bom
12332607,Esther,2014-02-17,Regular,,,1,,,,
71839255,Lucia Regina,2016-05-13,Regular,,,1,,,,
67447347,Eliane,2016-04-16,Regular,,,1,,,,
35908459,Felipe,2015-06-15,Regular,,,1,,,,
72296387,Wilson,2016-05-16,Regular,,,4,,,,
72840648,Marcelo,2016-05-19,Regular,,,1,,,,
71785759,Cláudia,2016-05-13,Regular,,,1,,,,
50104539,Juliana,2015-11-29,Regular,50.0,0.0,1,0.5,0.0,0.25,Crítico
72905904,Elisa,2016-05-19,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
12235120,Iara,2014-02-14,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
72943317,Sergio,2016-05-19,Regular,10.0,0.0,1,0.1,0.0,0.05,Crítico
71979752,Andrea,2016-05-14,Regular,43.0,13.0,3,0.43,0.13,0.28,Crítico
71991702,José Paulo,2016-05-14,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
71994393,Denise,2016-05-14,Regular,,,1,,,,
22776502,Paula,2014-10-20,Regular,100.0,99.0,2,1.0,0.99,0.995,Excelente
72083285,Fabio,2016-05-15,Regular,,,1,,,,
3890087,João Pedro,2012-10-16,Superhost,100.0,98.0,9,1.0,0.98,0.99,Excelente
72142622,Konrad,2016-05-15,Superhost,100.0,92.0,1,1.0,0.92,0.96,Excelente
72159971,Vera Lucia Menezes Moraes,2016-05-15,Superhost,100.0,74.0,1,1.0,0.74,0.87,Bom
72960170,Aidil,2016-05-19,Regular,,,1,,,,
72577316,Tatiana,2016-05-17,Regular,,,2,,,,
73028044,Gabriel Jurgen,2016-05-20,Regular,,,1,,,,
44945716,Marion,2015-09-23,Regular,,,1,,,,
